region,p
Right-Thalamus,0.5786286579932114
Left-Thalamus,0.5786286579932114
Right-Caudate,0.7122670575952392
Left-Caudate,0.7122670575952392
Right-Putamen,0.7323796848179384
Left-Putamen,0.7323796848179384
Right-Hippocampus,0.3841181192594817
Left-Hippocampus,0.3841181192594817
Right-Amygdala,0.4156729473356431
Left-Amygdala,0.4156729473356431
