region,p
Right-Thalamus,0.3690993780620742
Left-Thalamus,0.3690993780620742
Right-Caudate,0.8150011867701515
Left-Caudate,0.8150011867701515
Right-Putamen,0.4583469128480065
Left-Putamen,0.4583469128480065
Right-Hippocampus,0.5038505918050014
Left-Hippocampus,0.5038505918050014
Right-Amygdala,0.46438007594058617
Left-Amygdala,0.46438007594058617
